ClaimID,Status,FraudFlag,PolicyType,CoverageAmount,CustomerName,State,ClaimAmount,SettlementAmount,CostVariance,DaysToSettle,ClaimValueCategory,DateOfLoss,PolicyStartDate
30932,Approved,0,Health,15253.00,"Barry Gutierrez",RI,2960.08,2777.87,182.21,37,"Low Value",2023-12-06,2023-06-20
30933,Approved,0,Health,43387.00,"Angela Miller",NC,3733.65,3614.43,119.22,83,"Low Value",2023-05-28,2022-08-12
30935,Approved,0,Home,621424.00,"Willie Miller",PR,58033.75,52417.33,5616.42,71,"High Value",2024-05-18,2023-09-06
30936,Approved,0,Home,603849.00,"Mrs. April Jones",CO,66243.11,57150.43,9092.68,80,"High Value",2023-08-10,2022-10-06
30937,Denied,0,Home,257807.00,"Stephanie Thomas",PR,42100.47,0.00,42100.47,5,"Medium Value",2024-03-16,2023-05-27
30938,Denied,0,Home,267198.00,"Jessica Reyes",MO,28989.62,0.00,28989.62,27,"Medium Value",2024-04-22,2024-03-08
30939,Denied,0,Auto,43600.00,"Madison Rogers",IL,7241.24,0.00,7241.24,1,"Low Value",2024-05-16,2023-07-19
30940,Approved,0,Health,43748.00,"Lisa Proctor",MN,8415.79,8363.86,51.93,54,"Low Value",2025-04-17,2024-07-08
30941,Approved,0,Auto,45692.00,"Rebecca Green",MI,7782.75,6785.89,996.86,33,"Low Value",2025-02-27,2024-11-13
30942,Approved,0,Life,263941.00,"Whitney Ramirez",KS,16517.59,14791.24,1726.35,30,"Medium Value",2026-03-21,2025-05-17
30943,Approved,0,Auto,68561.00,"Michael Vasquez",CA,13694.67,13301.60,393.07,47,"Medium Value",2023-06-05,2022-12-25
30944,Approved,0,Home,273655.00,"Mark White",TX,25238.04,21980.24,3257.80,82,"Medium Value",2025-08-12,2025-04-04
30945,Approved,0,Health,18517.00,"Sandra Gray",NV,1748.05,1633.06,114.99,61,"Low Value",2023-05-23,2023-02-21
30946,Approved,1,Auto,34506.00,"Keith Thornton",DE,4850.08,982.75,3867.33,23,"Low Value",2025-04-07,2024-08-04
30947,Approved,0,Health,39242.00,"Thomas Pruitt",SD,6575.24,5712.98,862.26,63,"Low Value",2023-09-24,2022-11-06
30948,Approved,0,Life,990734.00,"Alison Faulkner",WI,9668.85,8304.36,1364.49,16,"Low Value",2023-08-21,2022-09-03
30949,Approved,0,Home,715239.00,"Aaron Bowen",KY,52275.20,49645.75,2629.45,42,"High Value",2024-08-07,2024-05-20
30950,Approved,0,Home,408497.00,"Janet Henderson",KY,51025.12,50853.54,171.58,39,"High Value",2025-07-16,2024-11-01
30951,Approved,0,Life,809077.00,"Mary Roberts",NV,152875.64,152605.17,270.47,42,"High Value",2023-02-19,2022-11-21
30954,Approved,0,Home,392810.00,"Ian Morris",FM,67440.30,65990.74,1449.56,26,"High Value",2023-05-19,2022-07-14
30955,Approved,0,Home,133912.00,"Bryan Buckley",TX,25810.98,23070.35,2740.63,49,"Medium Value",2023-08-12,2023-03-14
30957,Approved,0,Home,504579.00,"Andrew Goodman",DE,68347.33,67754.08,593.25,63,"High Value",2023-11-13,2023-06-29
30958,Approved,1,Auto,73134.00,"Aaron Morrison",NH,2072.65,1832.19,240.46,53,"Low Value",2024-11-23,2024-11-22
30959,Denied,0,Auto,46228.00,"Richard Higgins",AK,4091.34,0.00,4091.34,18,"Low Value",2025-01-28,2024-06-26
30960,Approved,0,Life,352648.00,"Mary Brown",MD,50250.69,47189.13,3061.56,56,"High Value",2025-02-27,2024-10-09
30961,Approved,0,Auto,37990.00,"Jennifer Waller",MT,2321.62,2229.95,91.67,24,"Low Value",2022-09-12,2022-08-07
30962,Approved,0,Health,22385.00,"Mark Sherman",UT,594.55,539.30,55.25,20,"Low Value",2025-06-01,2024-12-21
30963,Denied,0,Home,217248.00,"Brandy Gallagher",MS,36896.18,0.00,36896.18,22,"Medium Value",2023-09-27,2023-04-07
30964,Approved,0,Life,78739.00,"Brandy Fitzpatrick",PR,4172.18,4014.12,158.06,9,"Low Value",2025-06-11,2025-06-01
30965,Approved,0,Health,24206.00,"Sean Reed",VI,1298.11,1171.21,126.90,87,"Low Value",2025-09-26,2025-06-27
30966,Approved,0,Life,72239.00,"Gabriel Clark",IA,13393.60,12473.98,919.62,35,"Medium Value",2025-06-11,2024-12-03
30967,Denied,0,Health,37032.00,"Danielle Obrien",HI,1805.01,0.00,1805.01,16,"Low Value",2023-09-26,2023-02-27
30968,Approved,0,Health,24823.00,"Patrick Shepard",FM,3896.41,3778.15,118.26,15,"Low Value",2025-11-14,2024-11-25
30969,Approved,0,Health,14084.00,"Jimmy Cordova",TX,2125.31,2033.01,92.30,69,"Low Value",2023-11-15,2023-02-16
30970,Denied,0,Life,513661.00,"Kimberly Trevino",CA,81252.07,0.00,81252.07,8,"High Value",2026-02-18,2025-06-06
30971,Approved,0,Home,386559.00,"Janice Banks",MH,13679.74,13522.41,157.33,15,"Medium Value",2022-12-01,2022-11-13
30972,Approved,0,Home,187305.00,"Cynthia Cannon",PA,26466.95,23554.38,2912.57,64,"Medium Value",2023-12-10,2023-06-17
30973,Approved,0,Auto,92825.00,"George Sullivan",MT,13458.02,11915.29,1542.73,30,"Medium Value",2026-03-19,2025-05-20
30974,Approved,0,Life,493207.00,"Jason Henderson",KY,14374.54,14284.91,89.63,6,"Medium Value",2024-04-26,2023-11-18
30975,Denied,0,Health,27759.00,"Robert Cervantes",WV,844.59,0.00,844.59,20,"Low Value",2023-03-27,2022-11-09
30976,Denied,0,Auto,61882.00,"Jonathan Williams",CO,5529.71,0.00,5529.71,28,"Low Value",2023-03-20,2022-08-16
30978,Approved,0,Health,14890.00,"Hannah Harvey",KY,1602.57,1546.97,55.60,64,"Low Value",2023-06-22,2022-09-07
30979,Approved,0,Health,29460.00,"Kimberly Reed",AR,5651.01,5346.32,304.69,46,"Low Value",2024-09-15,2024-06-05
30980,Approved,0,Life,924498.00,"Raymond Rodriguez",NJ,72165.60,61856.92,10308.68,12,"High Value",2025-01-16,2024-05-18
30981,Approved,0,Health,49871.00,"Robin Wood",LA,3856.07,3749.82,106.25,40,"Low Value",2025-03-10,2024-09-24
30982,Denied,0,Home,143954.00,"Bonnie Cruz",MI,6473.58,0.00,6473.58,4,"Low Value",2023-03-30,2022-10-07
30983,Approved,0,Auto,49033.00,"Kathleen Vaughan",WA,9603.71,9421.27,182.44,76,"Low Value",2023-07-05,2022-12-16
30984,Approved,0,Life,682497.00,"Chad Gray",HI,129145.98,118507.87,10638.11,42,"High Value",2024-06-04,2024-06-01
30985,Approved,0,Health,31050.00,"Stacy Curtis",ME,4989.91,4428.18,561.73,24,"Low Value",2024-06-27,2024-05-22
30986,Denied,0,Auto,96386.00,"Corey Hall",OR,7294.91,0.00,7294.91,19,"Low Value",2023-06-11,2023-04-14
30987,Approved,0,Life,430997.00,"Jennifer Powell",ND,13369.41,12715.24,654.17,83,"Medium Value",2024-05-01,2023-07-22
30988,Approved,0,Life,74319.00,"Daniel Willis",MS,12465.01,11217.52,1247.49,16,"Medium Value",2022-10-08,2022-07-28
30989,Denied,0,Health,14343.00,"George Washington",ME,1435.61,0.00,1435.61,23,"Low Value",2026-03-03,2025-03-04
30990,Denied,0,Auto,80832.00,"Nicole Taylor",NE,5927.22,0.00,5927.22,12,"Low Value",2024-07-12,2023-08-10
30991,Approved,0,Home,573031.00,"Vanessa Harvey",OR,49928.82,43145.69,6783.13,88,"Medium Value",2024-01-26,2023-08-21
30992,Approved,0,Health,47421.00,"Diane Owens",MT,1770.41,1705.81,64.60,66,"Low Value",2025-06-19,2025-04-25
30993,Approved,0,Health,26385.00,"James Moore",MH,3235.42,2816.89,418.53,26,"Low Value",2022-12-15,2022-08-30
30994,Approved,0,Health,33472.00,"Billy Rodriguez",DC,4255.32,3846.62,408.70,25,"Low Value",2025-09-02,2025-02-04
30995,Denied,0,Health,46577.00,"Timothy Monroe",VI,8511.77,0.00,8511.77,16,"Low Value",2025-04-20,2024-06-03
30996,Approved,0,Home,304560.00,"Candace Evans",GA,6628.15,5953.91,674.24,68,"Low Value",2024-11-29,2024-03-10
30997,Approved,0,Health,40568.00,"Elizabeth Gonzalez",CO,6039.05,5864.68,174.37,54,"Low Value",2023-10-22,2023-07-19
30998,Approved,0,Health,34214.00,"Jean Hendrix",FL,6040.48,5146.20,894.28,30,"Low Value",2025-03-17,2025-02-25
30999,Approved,1,Home,621612.00,"Mitchell Robinson",NM,73641.83,69679.90,3961.93,410,"High Value",2025-06-14,2025-06-05
31000,Approved,0,Health,12705.00,"Andrew Mcgee",VI,1707.91,1649.64,58.27,74,"Low Value",2024-02-20,2024-01-04
31001,Approved,0,Home,414453.00,"David Gutierrez",VA,37465.18,37203.68,261.50,42,"Medium Value",2025-06-06,2024-07-29
31002,Denied,0,Home,213154.00,"Mr. Julian Smith",VI,27589.64,0.00,27589.64,15,"Medium Value",2023-10-11,2022-11-05
31003,Approved,0,Health,38883.00,"Levi Thomas",PA,2869.11,2818.36,50.75,9,"Low Value",2023-06-18,2023-01-28
31004,Approved,0,Auto,81928.00,"Charles Larson",KS,1682.70,1533.97,148.73,61,"Low Value",2024-05-28,2023-11-27
31005,Denied,0,Health,49691.00,"Morgan Vincent",MO,9685.57,0.00,9685.57,4,"Low Value",2025-05-24,2025-05-12
31006,Approved,0,Life,745170.00,"Melissa Hughes",AS,86237.01,80488.06,5748.95,63,"High Value",2023-01-30,2022-11-29
31009,Approved,0,Auto,81372.00,"Andrew Goodman",DE,4192.03,3740.10,451.93,55,"Low Value",2026-02-24,2025-04-28
31010,Approved,0,Life,976477.00,"Eric Jones",KY,3312.71,3056.51,256.20,60,"Low Value",2024-11-20,2024-11-20
31011,Approved,0,Home,120314.00,"David Buckley",MA,11820.11,11047.68,772.43,25,"Medium Value",2025-05-14,2025-01-11
31012,Approved,0,Home,612518.00,"Sarah Jones",IA,1281.11,1148.24,132.87,70,"Low Value",2025-06-20,2025-05-24
31013,Approved,0,Auto,95842.00,"Joseph Schwartz",PW,13068.02,11500.20,1567.82,58,"Medium Value",2023-12-14,2023-11-16
31014,Approved,0,Health,46042.00,"Christopher Oconnor",CA,6056.76,5943.01,113.75,43,"Low Value",2024-03-21,2024-02-25
31015,Approved,0,Life,76477.00,"Laura Lewis",DC,11780.99,10161.89,1619.10,2,"Medium Value",2025-04-03,2024-04-30
31016,Approved,0,Life,91291.00,"Elizabeth Miller",NE,13771.06,12737.44,1033.62,87,"Medium Value",2023-08-23,2022-10-28
31017,Approved,0,Life,579021.00,"Maurice Phelps",MI,62516.18,60989.03,1527.15,32,"High Value",2024-04-04,2023-05-26
31018,Approved,0,Life,233115.00,"Darin Nguyen",OR,13578.72,12825.66,753.06,56,"Medium Value",2024-08-25,2023-09-29
31020,Approved,0,Health,10045.00,"Kimberly Morrison",ND,1311.18,1180.80,130.38,24,"Low Value",2025-06-15,2025-01-19
31021,Approved,0,Auto,62395.00,"Daniel Hughes",FM,4959.37,4496.68,462.69,63,"Low Value",2023-12-20,2023-01-15
31022,Denied,0,Health,36842.00,"Nicholas Ross",ME,1863.99,0.00,1863.99,19,"Low Value",2025-09-02,2025-01-27
31023,Approved,0,Auto,97005.00,"Lisa Riddle",CA,2455.62,2245.26,210.36,36,"Low Value",2024-05-09,2024-01-26
31024,Denied,0,Auto,65917.00,"Samantha Brown",AR,5986.08,0.00,5986.08,27,"Low Value",2025-05-16,2024-08-31
31026,Approved,0,Life,185884.00,"Katherine Smith",HI,25497.26,23470.38,2026.88,50,"Medium Value",2025-05-12,2024-11-14
31027,Approved,0,Auto,69023.00,"Rebecca Burns",CO,5486.50,5316.48,170.02,66,"Low Value",2024-05-06,2023-11-14
31028,Approved,0,Life,334141.00,"Madeline Saunders",ID,50200.37,45136.49,5063.88,71,"High Value",2023-08-28,2023-02-03
31029,Approved,0,Life,995440.00,"Sean Jones",CO,74304.84,66900.87,7403.97,6,"High Value",2024-08-06,2024-04-21
31030,Approved,0,Home,634246.00,"Diana Campbell",IN,94433.65,80688.35,13745.30,27,"High Value",2023-09-29,2023-05-19
31031,Approved,0,Auto,82985.00,"Dustin Jackson",TN,13570.31,11832.67,1737.64,21,"Medium Value",2023-11-01,2022-12-25
31032,Denied,0,Home,555607.00,"Tina Sosa",NE,9662.80,0.00,9662.80,4,"Low Value",2023-11-28,2023-10-21
31033,Approved,0,Health,15676.00,"Kenneth Cruz",LA,1890.37,1764.26,126.11,76,"Low Value",2023-08-08,2023-05-19
31034,Approved,0,Health,26862.00,"Jamie Taylor",IN,615.49,535.26,80.23,16,"Low Value",2024-11-07,2024-01-20
31035,Approved,0,Home,715183.00,"William Smith",MO,118570.18,104411.27,14158.91,28,"High Value",2026-04-11,2025-05-24
31036,Approved,0,Home,457738.00,"Molly Gamble",NC,38679.76,36225.25,2454.51,66,"Medium Value",2026-01-05,2025-01-25
31038,Denied,0,Home,721969.00,"Lydia Kelly",NH,138829.65,0.00,138829.65,19,"High Value",2024-09-05,2023-09-27
31039,Approved,0,Home,603849.00,"Mrs. April Jones",CO,19320.64,17293.32,2027.32,70,"Medium Value",2023-08-24,2022-10-06
31040,Denied,0,Life,168711.00,"John Lozano",MO,6771.90,0.00,6771.90,19,"Low Value",2025-03-25,2024-05-14
31041,Denied,0,Auto,70813.00,"William Gregory",KY,5629.35,0.00,5629.35,26,"Low Value",2024-10-27,2024-08-13
31042,Approved,1,Health,22816.00,"Mark Pittman",OR,2032.26,1788.46,243.80,292,"Low Value",2023-09-19,2023-09-14
31043,Approved,0,Auto,57094.00,"Travis Small",LA,4022.71,3902.18,120.53,46,"Low Value",2023-03-02,2022-12-17
31044,Approved,0,Home,237593.00,"Robert Fritz",NC,16299.62,13915.56,2384.06,52,"Medium Value",2023-07-03,2023-02-11
31045,Approved,0,Auto,30134.00,"Allison Potts",VA,513.89,467.98,45.91,3,"Low Value",2024-09-15,2024-02-10
31046,Approved,0,Health,37505.00,"Brittany Crawford",SD,3716.03,3440.28,275.75,44,"Low Value",2025-05-26,2025-02-27
31047,Approved,0,Health,43703.00,"Grant Yates",AZ,5921.40,5771.17,150.23,83,"Low Value",2025-11-28,2025-01-27
31048,Approved,0,Auto,88761.00,"Mary Whitehead",AL,10173.96,9476.63,697.33,80,"Medium Value",2024-01-01,2023-07-28
31049,Approved,0,Health,38845.00,"Peter Davis",AR,5905.22,5061.39,843.83,80,"Low Value",2024-10-14,2023-11-25
31050,Approved,0,Auto,70730.00,"Paula White",MA,7246.86,6188.87,1057.99,31,"Low Value",2025-11-30,2025-01-18
31051,Denied,0,Auto,62620.00,"Katie Church",VA,4085.46,0.00,4085.46,27,"Low Value",2025-12-02,2025-05-12
31052,Approved,0,Health,10072.00,"Kendra Hutchinson",TX,1091.29,1064.42,26.87,66,"Low Value",2023-11-15,2023-04-04
31054,Approved,0,Health,22135.00,"Lisa Beard",NC,2354.67,2305.46,49.21,16,"Low Value",2023-03-11,2022-08-07
31056,Approved,0,Home,626360.00,"Christopher Myers",CO,67364.73,66212.98,1151.75,75,"High Value",2023-10-16,2023-06-30
31058,Approved,0,Home,528212.00,"Victoria Foley",SC,42867.86,36957.60,5910.26,68,"Medium Value",2023-02-05,2022-07-08
31059,Approved,0,Health,37323.00,"Susan Wilson",VT,5902.59,5604.63,297.96,40,"Low Value",2023-08-16,2023-05-09
31060,Denied,0,Health,39358.00,"Bailey Powers",KS,1268.09,0.00,1268.09,3,"Low Value",2024-12-16,2024-05-01
31061,Approved,0,Life,914488.00,"Lisa White",NM,41742.95,41197.99,544.96,66,"Medium Value",2025-08-20,2025-03-21
31063,Denied,0,Auto,25893.00,"Peter Day II",ID,600.68,0.00,600.68,26,"Low Value",2024-03-11,2023-06-13
31064,Approved,0,Home,102976.00,"Christopher Lee",WY,13599.61,12174.96,1424.65,32,"Medium Value",2024-09-04,2024-09-04
31065,Approved,0,Auto,31496.00,"Nicholas Prince",PR,5436.75,4909.05,527.70,54,"Low Value",2025-08-08,2025-03-19
31066,Denied,0,Auto,42642.00,"Timothy Tate",KY,5561.05,0.00,5561.05,7,"Low Value",2023-08-19,2023-01-28
31067,Approved,0,Auto,32188.00,"Philip Cervantes",PA,3196.11,2740.40,455.71,61,"Low Value",2023-04-22,2022-09-16
31068,Denied,0,Health,48812.00,"Michael Oneal",WY,5444.14,0.00,5444.14,20,"Low Value",2022-08-26,2022-07-26
31069,Approved,0,Life,372564.00,"Cassandra Duffy",WI,28356.09,27719.38,636.71,15,"Medium Value",2023-04-23,2022-11-12
31070,Approved,0,Auto,39392.00,"Michael Peterson",WY,619.26,565.25,54.01,65,"Low Value",2022-12-25,2022-08-26
31073,Approved,0,Health,15214.00,"John Williams",MO,2535.70,2500.34,35.36,18,"Low Value",2024-12-11,2024-12-11
31074,Approved,0,Life,889659.00,"Desiree West MD",PW,86578.18,82015.96,4562.22,31,"High Value",2024-06-29,2023-10-07
31076,Approved,0,Home,239954.00,"Robert Peterson",TX,14280.06,13654.60,625.46,26,"Medium Value",2025-03-31,2024-05-18
31077,Denied,0,Life,526442.00,"Jennifer Burns",OK,65964.78,0.00,65964.78,1,"High Value",2022-11-03,2022-09-21
31078,Approved,0,Home,163479.00,"Sharon Ewing",ID,26295.69,22697.92,3597.77,66,"Medium Value",2025-06-07,2025-01-05
31079,Approved,0,Home,328002.00,"Pamela Beltran",DE,24844.88,21353.93,3490.95,83,"Medium Value",2023-10-01,2023-04-24
31080,Denied,0,Life,907148.00,"Sandra Ibarra DVM",IL,40525.07,0.00,40525.07,9,"Medium Value",2024-10-26,2024-03-30
31081,Approved,0,Auto,56033.00,"Anna Johnson",GA,1773.14,1691.32,81.82,17,"Low Value",2023-08-11,2022-10-03
31082,Denied,0,Home,425013.00,"Crystal Austin",PR,46650.02,0.00,46650.02,1,"Medium Value",2023-09-24,2023-08-27
31083,Approved,0,Health,13292.00,"Tina Morales",IN,717.21,712.25,4.96,82,"Low Value",2023-02-02,2022-07-19
31084,Approved,0,Auto,79848.00,"Paul Neal",NJ,13865.98,12534.55,1331.43,45,"Medium Value",2025-04-16,2024-08-17
31086,Approved,1,Auto,25626.00,"Steven Mccarthy",AK,4664.19,4160.18,504.01,55,"Low Value",2023-11-09,2023-11-09
31087,Approved,0,Health,12740.00,"Ronald Mcfarland",MH,1473.19,1315.92,157.27,16,"Low Value",2024-03-01,2023-07-28
31088,Approved,0,Health,44020.00,"Pedro Wells",NC,6834.74,6508.35,326.39,23,"Low Value",2025-01-25,2024-04-06
31089,Approved,0,Health,48629.00,"Paul Chang",NC,3062.30,2634.25,428.05,61,"Low Value",2025-11-23,2025-04-15
31090,Approved,0,Life,655247.00,"Kevin Hopkins",IL,47789.93,41482.98,6306.95,5,"Medium Value",2025-05-30,2024-06-19
31091,Approved,0,Auto,42127.00,"Vernon Brown",MO,2502.38,2334.23,168.15,7,"Low Value",2025-04-26,2025-04-08
31092,Approved,0,Auto,90456.00,"Dustin Oneill",KY,1334.63,1331.92,2.71,83,"Low Value",2024-05-22,2023-09-08
31093,Approved,0,Health,10601.00,"Marc Ramirez",MI,2115.99,1822.93,293.06,80,"Low Value",2022-10-08,2022-09-17
31094,Denied,0,Home,291765.00,"James Cortez",AS,42432.40,0.00,42432.40,25,"Medium Value",2022-11-11,2022-10-29
31095,Approved,0,Auto,58708.00,"Norman Ryan",VI,10618.01,10450.53,167.48,35,"Medium Value",2023-04-12,2022-09-08
31096,Approved,0,Life,932009.00,"Jeffrey Stark",CT,71494.57,64996.74,6497.83,10,"High Value",2023-08-16,2022-09-29
31097,Approved,0,Life,161865.00,"Ashley Wolfe",AK,1820.21,1571.36,248.85,32,"Low Value",2025-01-23,2024-06-27
31098,Approved,0,Life,694170.00,"Robert Burns",WI,74607.69,64177.92,10429.77,4,"High Value",2025-07-22,2024-10-12
31099,Approved,0,Home,549333.00,"Sean Reed",VI,98011.50,90046.85,7964.65,52,"High Value",2024-08-21,2024-02-17
31100,Approved,0,Auto,95827.00,"Debra Stewart",OH,16274.59,14756.50,1518.09,67,"Medium Value",2022-11-13,2022-07-05
31101,Approved,0,Home,725597.00,"Bailey Barber",TX,45566.01,43329.39,2236.62,59,"Medium Value",2023-10-05,2022-11-26
31102,Approved,0,Home,464909.00,"Dana Mcdonald",AZ,61919.57,54887.80,7031.77,25,"High Value",2024-11-22,2024-04-04
31103,Approved,0,Auto,61857.00,"Hannah Rice",CA,6207.56,5918.43,289.13,12,"Low Value",2023-02-24,2022-08-01
31104,Approved,0,Health,42089.00,"Cheryl Dickerson",TN,6060.98,6043.27,17.71,6,"Low Value",2025-09-25,2025-05-04
31105,Approved,0,Life,739278.00,"Richard Marquez",NE,17452.80,16631.87,820.93,11,"Medium Value",2023-07-22,2023-05-01
31106,Approved,0,Auto,73978.00,"Samuel Adams",PR,5396.87,4669.44,727.43,62,"Low Value",2023-06-10,2023-04-24
31107,Approved,0,Auto,99837.00,"Tina Morales",IN,4684.82,3992.14,692.68,20,"Low Value",2023-04-30,2023-01-06
31108,Approved,0,Auto,75966.00,"Sean Reed",VI,14625.94,13172.51,1453.43,57,"Medium Value",2025-03-12,2024-08-13
